test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
2766394332,117562386,"2018-08-01 00:00:23","37.39.xxx.xxx",25281,19213,27,"Kuwait City","Kuwait","KW",29.3286,48.0034,"Gulfnet Communications","Kuwait","KW","Ahmadi","AH","Ash Shu`aybah",28.883,48.174,32.4622,12,12,"Mobile Telecommunications Company","1","zain KW","KW","419","2","iPhone 7","11.4.1",1,"Ahmadi, Kuwait","Ahmadi","administrative_area_level_1","Kuwait","KW","Ahmadi","","","",""
2766394342,99523872,"2018-08-01 00:00:24","117.242.xxx.xxx",4594,1453,52,"Vijayawada","India","IN",16.5190,80.6215,"Pioneer Elabs Limited","India","IN","Andhra Pradesh","AP","Vijayawada",16.526,80.630,0.755256,6,6,"BSNL","1","Carrier","IN","404","73","iPhone 7","11.4.1",1,"Vijayawada, Andhra Pradesh 520001, India","Vijayawada","locality","India","IN","Andhra Pradesh","Krishna","","520003",""
2766394351,122667737,"2018-08-01 00:00:24","213.151.xxx.xxx",14090,1573,38,"Ekaterinburg","Ekaterinburg","RU",56.8333,60.5833,"MOTIV","Russia","RU","Sverdlovsk Oblast","SVE","Serov",59.602,60.573,191.543,12,12,"Ekaterinburg-2000 LLC","1","Carrier","RU","250","35","iPhone 6S","11.4.1",1,"Serov, Sverdlovsk Oblast, Russia","Serov","locality","Russia","RU","Sverdlovsk Oblast","gorod Serov","","624992",""
2766394357,140099808,"2018-08-01 00:00:25","42.109.xxx.xxx",703,4132,43,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","India","IN","Karnataka","KA","Bengaluru",12.983,77.583,181.23,12,12,"Vodafone India","1","Vodafone India","IN","404","86","iPhone10,1","11.4",2,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560001",""
2766394359,86383297,"2018-08-01 00:00:25","31.173.xxx.xxx",12494,2455,15,"Moscow","Russian Federation","RU",55.7517,37.6178,"Megafon","Russia","RU","Moscow","MOW","Moscow",55.794,37.702,4.44129,12,12,"PJSC MegaFon","1","MegaFon","RU","250","2","iPad Mini","9.3.5",1,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","107076",""
2766394364,112457217,"2018-08-01 00:00:25","42.111.xxx.xxx",8132,8516,54,"New Delhi","India","IN",28.6100,77.2300,"Vodafone India","India","IN","Punjab","PB","Moga",30.822,75.168,196.839,12,12,"Vodafone India","1","Vodafone India","IN","404","88","iPhone 7 Plus","11.4.1",1,"Moga, Punjab 142001, India","Moga","locality","India","IN","Punjab","Moga","","142001",""
2766394369,146353542,"2018-08-01 00:00:26","176.12.xxx.xxx",11130,17297,27,"Jerusalem","Israel","IL",31.7833,35.2167,"Coolnet","Israel","IL","Unknown","??","Qomemiyyut",31.763,35.241,2.03608,12,12,"013 NetVision","1","Cellcom","IL","425","2","iPhone10,4","11.4.1",1,"","","","","","","","","",""
2766394370,118873253,"2018-08-01 00:00:26","85.118.xxx.xxx",44841,21251,16,"Sofia","Bulgaria","BG",42.6544,23.3649,"A1 BG","Bulgaria","BG","Sofia-city","22","Sofia",42.663,23.315,2.61102,12,12,"A1 Bulgaria","1","Mtel BG","BG","284","1","iPhone 6S Plus","11.4.1",1,"Sofia, Bulgaria","Sofia","locality","Bulgaria","BG","Sofia-city","Sofia","","1407",""
2766394371,135873129,"2018-08-01 00:00:26","37.160.xxx.xxx",12375,3655,91,"Milan","Italy","IT",45.4640,9.1916,"Linkem SPA","Italy","IT","Lombardy","25","Milan",45.464,9.189,0.103935,12,12,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone 7","11.4.1",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
2766394381,142844753,"2018-08-01 00:00:27","182.232.xxx.xxx",5610,6083,47,"Songkhla","Thailand","TH",7.1898,100.5954,"AIS","Thailand","TH","Trang","92","Trang",7.557,99.580,74.1591,1,0,"AIS Mobile","1","AIS","TH","520","3","iPhone 6S","12.0",1,"Bang Rak, Mueang Trang District, Trang 92000, Thailand","Bang Rak","locality","Thailand","TH","Trang","Mueang Trang District","","92000","2001:44c8:42cb:efx:xxxx:xxxx:xxxx:xxxx"
2766394387,141613963,"2018-08-01 00:00:27","113.210.xxx.xxx",77835,8236,39,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Macro Lynx Sdn Bhd","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.118,101.675,1.46215,12,12,"Maxis Communications","1","Maxis","MY","502","12","iPhone 7 Plus","11.2.5",2,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","58000",""
2766394391,147129474,"2018-08-01 00:00:28","49.92.xxx.xxx",43908,26415,28,"ZhenJiang","China","CN",32.2069,119.4490,"ZhenJiang branch,China Mobile Limited","China","CN","Jiangsu","JS","Suzhou",31.839,120.556,69.7281,12,12,"China Telecom Jiangsu","1","中国电信","CN","460","11","iPhone10,3","11.3.1",1,"Suzhou, Jiangsu, China","Suzhou","locality","China","CN","Jiangsu","","","215600",""
2766394396,146636646,"2018-08-01 00:00:28","217.118.xxx.xxx",11107,3728,53,"Sochi","Russian Federation","RU",43.6127,39.7228,"Tvintel","Russia","RU","Krasnodar Krai","KDA","Sochi",43.589,39.751,2.14413,12,12,"VimpelCom","1","Beeline","RU","250","99","iPhone SE","11.4.1",1,"Sochi, Krasnodar Krai, Russia","Sochi","locality","Russia","RU","Krasnodar Krai","gorod-kurort Sochi","","354002",""
2766394398,136112126,"2018-08-01 00:00:28","188.29.xxx.xxx",6881,739,51,"Manchester","GB","GB",53.4800,-2.2400,"Exascale Limited","United Kingdom","GB","Metropolitan Borough of Kirklees","KIR","Dewsbury",53.685,-1.629,28.8208,1,0,"Three","1","Three","GB","234","20","iPhone10,6","12.0",1,"Dewsbury, West Yorkshire WF12, UK","Dewsbury","locality","United Kingdom","GB","England","West Yorkshire","Metropolitan Borough of Kirklees","WF12",""
2766394401,138151860,"2018-08-01 00:00:29","178.244.xxx.xxx",30741,3524,22,"Mugla","Turkey","TR",37.1836,28.4864,"Turkcell","Turkey","TR","Denizli","20","Buldan",38.049,28.839,62.9303,6,6,"Turkcell","1","Turkcell","TR","286","1","iPhone SE","11.4.1",1,"Yeni, 20400 Buldan/Denizli, Turkey","Yeni Mahallesi","administrative_area_level_4","Turkey","TR","Denizli","Buldan","Yeni Mahallesi","20400",""
2766394404,143416441,"2018-08-01 00:00:29","37.162.xxx.xxx",19065,8204,99,"Milan","Italy","IT",45.4640,9.1916,"Telecom Italia S.p.A.","Italy","IT","Lombardy","25","Bollate",45.546,9.120,6.66673,1,0,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone10,5","12.0",2,"Bollate MI, Italy","Bollate","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Bollate","20021",""
2766394405,130346498,"2018-08-01 00:00:29","119.160.xxx.xxx",725,9914,76,"Islamabad","Pakistan","PK",33.7167,73.0667,"Nayatel","Pakistan","PK","Azad Jammu and Kashmir","JK","New Mirpur",33.145,73.742,55.51,12,12,"Mobilink Mobile Internet","1","Jazz","PK","410","1","iPhone10,3","11.4.1",1,"","","","","","","","","",""
2766394410,145467293,"2018-08-01 00:00:29","42.111.xxx.xxx",989,2097,33,"New Delhi","India","IN",28.6100,77.2300,"Vodafone India","India","IN","Punjab","PB","Ludhiana",30.893,75.835,178.788,12,12,"Vodafone India","1","Vodafone India","IN","404","88","iPhone 6","10.2.1",1,"Ludhiana, Punjab 141001, India","Ludhiana","locality","India","IN","Punjab","Ludhiana","","",""
2766394412,140389201,"2018-08-01 00:00:30","5.90.xxx.xxx",33111,10909,42,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","Apulia","75","Caprarica di Lecce",40.257,18.245,320.28,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone5S","11.4.1",1,"Caprarica di Lecce, Province of Lecce, Italy","Caprarica di Lecce","administrative_area_level_3","Italy","IT","Apulia","Province of Lecce","Caprarica di Lecce","73010",""
2766394418,113801579,"2018-08-01 00:00:30","85.255.xxx.xxx",2850,19,39,"London","Great Britain","GB",51.5171,-0.1062,"Vodafone UK","United Kingdom","GB","Unknown","??","Unknown",51.496,-0.122,1.59281,12,12,"Vodafone Limited","1","vodafone UK","GB","234","15","iPhone 6S","11.4.1",2,"United Kingdom","United Kingdom","country","United Kingdom","GB","","","","",""
2766394427,115926541,"2018-08-01 00:00:31","49.197.xxx.xxx",7436,111,44,"Brisbane","Australia","AU",-27.4728,153.0278,"PHREEK Solutions","Australia","AU","Queensland","QLD","Draper",-27.356,152.920,10.3896,12,12,"Optus","1","OPTUS","AU","505","2","iPad7,4","11.4.1",1,"Draper QLD, Australia","Draper","locality","Australia","AU","Queensland","Moreton Bay Regional","","4520",""
2766394428,125976671,"2018-08-01 00:00:31","188.29.xxx.xxx",18814,3995,47,"York","Great Britain","GB",53.9583,-1.0803,"Bytemark Hosting","United Kingdom","GB","East Riding of Yorkshire","ERY","Pocklington",53.929,-0.781,12.3442,6,6,"Three","1","Three","GB","234","20","iPhone 7 Plus","11.4.1",1,"York YO42, UK","Pocklington","locality","United Kingdom","GB","England","East Riding of Yorkshire","Pocklington","YO42",""
2766394430,129872564,"2018-08-01 00:00:31","58.64.xxx.xxx",972,988,437,"Christchurch","New Zealand","NZ",-43.5000,172.6000,"Vodafone New Zealand","New Zealand","NZ","Canterbury","CAN","Christchurch",-43.532,172.635,2.83807,12,12,"New World Telephone","1","1O1O / csl","HK","454","0","iPhone10,6","11.4.1",1,"Christchurch, New Zealand","Christchurch","locality","New Zealand","NZ","Canterbury","Christchurch City","","8011",""
2766394431,101362961,"2018-08-01 00:00:31","172.56.xxx.xxx",11769,1101,26,"Honolulu, HI","United States","US",21.3069,-157.8583,"T-Mobile","United States","US","Hawaii","HI","Honolulu",21.342,-157.837,2.78856,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone 7 Plus","11.4.1",2,"Honolulu, HI, USA","Honolulu","locality","United States","US","Hawaii","Honolulu County","","96817","2607:fb90:1e1d:f5ax:xxxx:xxxx:xxxx:xxxx"
2766394441,143646065,"2018-08-01 00:00:32","213.143.xxx.xxx",78534,35583,31,"Barcelona","Spain","ES",41.3857,2.1699,"Orange","Spain","ES","Catalonia","CT","Lloret de Mar",41.698,2.844,41.0781,12,12,"Orange Espana","1","Orange España","ES","214","3","iPhone10,4","11.4.1",1,"Lloret de Mar, Girona, Spain","Lloret de Mar","locality","Spain","ES","Catalonia","Province of Girona","Selva, Lloret de Mar","17310",""
2766394446,102658138,"2018-08-01 00:00:33","157.37.xxx.xxx",4670,5576,35,"Udaipur","India","IN",24.5800,73.6800,"Den Networks ltd","India","IN","Rajasthan","RJ","Jaipur",26.916,75.816,209.383,12,12,"Jio","1","Jio","IN","405","868","iPhone SE","10.2",2,"Jaipur, Rajasthan 302001, India","Jaipur","locality","India","IN","Rajasthan","Jaipur","","302001",""
2766394453,142148219,"2018-08-01 00:00:33","42.106.xxx.xxx",383,8104,51,"Surat","India","IN",21.1700,72.8300,"Airlink communication Pvt. Ltd.","India","IN","Gujarat","GJ","Vapi",20.410,72.899,52.713,12,12,"Vodafone India","1","Vodafone India","IN","404","5","iPhone5","10.3.3",1,"Vapi, Gujarat 396191, India","Vapi","locality","India","IN","Gujarat","Valsad","","396215",""
2766394460,82918713,"2018-08-01 00:00:34","77.241.xxx.xxx",3304,5382,84,"Copenhagen","Denmark","DK",55.6750,12.5687,"Hi3G Denmark ApS","France","FR","Provence-Alpes-Côte d'Azur","PAC","Mallemort",43.701,5.212,890.007,12,12,"Hi3G Access AB","1","3 DK","DK","238","6","iPhone 6S","10.3.3",1,"Mallemort, France","Mallemort","locality","France","FR","Provence-Alpes-Côte d'Azur","Bouches-du-Rhone","","13370",""
2766394461,146581839,"2018-08-01 00:00:34","183.171.xxx.xxx",34157,22276,26,"Cyberjaya","MY","MY",2.9225,101.6550,"Extreme Broadband","Malaysia","MY","Putrajaya","16","Putrajaya",2.942,101.713,4.28784,12,12,"Celcom Internet Service Provider","1","Celcom","MY","502","19","iPhone10,6","11.4.1",1,"Putrajaya, Putrajaya, Malaysia","Putrajaya","locality","Malaysia","MY","Putrajaya","","","62050",""
2766394462,141034456,"2018-08-01 00:00:34","176.54.xxx.xxx",72225,15666,31,"Izmir","Turkey","TR",38.4202,27.1283,"Vodafone TR","Turkey","TR","Izmir Province","35","Izmir",38.406,27.140,1.12876,12,12,"Vodafone Telekomunikasyon A.S.","1","VODAFONE TR","TR","286","2","iPhone 7","11.4.1",2,"Izmir, İzmir, Turkey","Izmir","locality","Turkey","TR","İzmir","","","35270",""
2766394467,146184920,"2018-08-01 00:00:34","46.211.xxx.xxx",15739,9024,43,"Rivne","Ukraine","UA",50.6167,26.2500,"Campus Networks","Ukraine","UA","Rivnens'ka oblast","56","Kuznetsovsk",51.346,25.850,53.4006,12,12,"Kyivstar PJSC","1","KYIVSTAR","UA","255","3","iPhone10,3","11.4.1",1,"Kuznetsovsk, Rivnens'ka oblast, Ukraine","Kuznetsovsk","locality","Ukraine","UA","Rivnens'ka oblast","Kuznetsovs'ka city council","","34400",""
2766394470,133266515,"2018-08-01 00:00:34","103.251.xxx.xxx",1675,30105,328,"Beijing","China","CN",39.9139,116.3917,"Beijing Broadband Network","China","CN","Beijing","BJ","Beijing",39.914,116.580,9.99759,12,12,"China Unicom Liaoning","1","中国联通","CN","460","1","iPhone10,2","11.4.1",1,"Beijing, Beijing, China","Beijing","locality","China","CN","Beijing","","","100121",""
2766394472,139641793,"2018-08-01 00:00:34","172.58.xxx.xxx",122577,52445,38,"Torrance, CA","United States","US",33.8358,-118.3406,"T-Mobile","United States","US","California","CA","Long Beach",33.777,-118.119,13.3228,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone10,5","11.2.6",1,"Long Beach, CA, USA","Long Beach","locality","United States","US","California","Los Angeles County","","90822","2607:fb90:4e84:77cx:xxxx:xxxx:xxxx:xxxx"
2766394474,146669585,"2018-08-01 00:00:35","106.223.xxx.xxx",19125,1642,64,"New Delhi","India","IN",28.6100,77.2300,"Extreme IX","India","IN","Delhi","DL","Roopnagar",28.698,77.188,6.60019,12,12,"BHARTI Airtel","1","AirTel","IN","404","10","iPhone 7","11.4.1",1,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110009",""
2766394490,118159628,"2018-08-01 00:00:35","176.17.xxx.xxx",5494,1931,51,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Saudi Telecom Company","Saudi Arabia","SA","Riyadh Province","01","Riyadh",24.653,46.715,0.415153,12,12,"Mobily","1","Mobily","SA","420","3","iPhone 7","11.2.6",2,"Riyadh Saudi Arabia","Riyadh","locality","Saudi Arabia","SA","Riyadh Province","","","12631",""
2766394491,115562956,"2018-08-01 00:00:36","46.211.xxx.xxx",3859,520,87,"Krivoy Rog","Ukraine","UA",47.9105,33.3918,"ISP Pretcher","Ukraine","UA","Dnipropetrovsk Oblast","12","Kryvyi Rih",47.944,33.431,2.98352,6,6,"Kyivstar PJSC","1","KYIVSTAR","UA","255","3","iPhone 6S","11.4.1",1,"Kryvyi Rih, Dnipropetrovsk Oblast, Ukraine","Kryvyi Rih","locality","Ukraine","UA","Dnipropetrovsk Oblast","Kryvoriz'ka city council","","50000",""
2766394499,144212908,"2018-08-01 00:00:36","115.164.xxx.xxx",14912,13568,39,"Penang","Malaysia","MY",5.4000,100.2333,"Celcom Axiata","Malaysia","MY","Penang","07","Bayan Lepas",5.303,100.293,7.88166,1,0,"DIGI","1","DiGi","MY","502","16","iPhone10,4","12.0",1,"Bayan Lepas, Penang, Malaysia","Bayan Lepas","locality","Malaysia","MY","Penang","Barat Daya Pulau Pinang","","11900",""
2766394514,120978604,"2018-08-01 00:00:37","37.160.xxx.xxx",83292,28150,75,"Milan","Italy","IT",45.4640,9.1916,"CDLAN S.R.L.","Italy","IT","Lombardy","25","Milan",45.466,9.200,0.44828,12,12,"Free Mobile SAS","1","Carrier","IT","222","50","iPhone 6S","11.2",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
2766394520,130508237,"2018-08-01 00:00:37","91.252.xxx.xxx",960,6222,180,"Catania","Italy","IT",37.5167,15.0667,"Sielte S.p.A.","Italy","IT","Lombardy","25","Milan",45.464,9.189,628.019,12,12,"Wind Tre","1","3 ITA","IT","222","99","iPhone10,6","11.4.1",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
2766394523,135031022,"2018-08-01 00:00:38","213.205.xxx.xxx",40473,11266,45,"Newport","Wales","GB",51.5833,-3.0000,"Hub Network Services Ltd","United Kingdom","GB","Cornwall","CON","Torpoint",50.373,-4.207,98.8106,12,12,"EE Mobile","1","EE","GB","234","30","iPhone 7","11.2.5",1,"Torpoint PL11, UK","Torpoint","locality","United Kingdom","GB","England","Cornwall","Torpoint","PL11",""
2766394525,147329143,"2018-08-01 00:00:38","182.1.xxx.xxx",20597,41434,23,"Makassar","Indonesia","ID",-5.1333,119.4167,"PT. Telekomunikasi Indonesia","Indonesia","ID","Unknown","??","Unknown",-6.175,106.828,869.449,12,12,"Telkomsel","1","Carrier","ID","510","10","iPhone10,6","11.4.1",2,"Indonesia","Indonesia","country","Indonesia","ID","","","","",""
2766394529,142007445,"2018-08-01 00:00:38","62.148.xxx.xxx",12843,4054,39,"Mikkeli","Finland","FI",61.6887,27.2721,"MPY Palvelut Oyj","Finland","FI","North Karelia","13","Joensuu",62.623,29.690,101.431,5,5,"Pohjois-Karjalan Tietotekniikkakeskus Oy","0","Saunalahti","FI","244","21","iPhone SE","11.4",1,"Joensuu, Finland","Joensuu","locality","Finland","FI","North Karelia","Joensuu","","80140",""
2766394530,134929275,"2018-08-01 00:00:38","178.133.xxx.xxx",40904,32300,40,"Odessa","Ukraine","UA",46.4667,30.7333,"Omnilance Ltd.","Ukraine","UA","Odessa Oblast","51","Odesa",46.493,30.710,2.14027,12,12,"PrJSC VF UKRAINE","1","Carrier","UA","255","1","iPhone 7 Plus","11.4.1",1,"Odessa, Odessa Oblast, Ukraine","Odessa","locality","Ukraine","UA","Odessa Oblast","Odes'ka city council","","65000",""
2766394532,147330137,"2018-08-01 00:00:38","46.133.xxx.xxx",6395,724,37,"Kyiv","Ukraine","UA",50.4500,30.5233,"Kyivstar Gbps","Ukraine","UA","Kyiv city","30","Kyiv",50.457,30.496,1.26601,6,6,"PrJSC VF UKRAINE","1","Carrier","UA","255","1","iPhone5S","11.4.1",1,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000",""
2766394537,145109331,"2018-08-01 00:00:39","213.87.xxx.xxx",27,45,37,"Moscow","Russian Federation","RU",55.7517,37.6178,"Rostelecom","Russia","RU","Moscow","MOW","Moscow",55.699,37.576,3.98134,12,12,"MTS PJSC","1","Mobile TeleSystems","RU","250","1","iPhone 7","11.4.1",1,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","117312",""
2766394546,126822477,"2018-08-01 00:00:39","37.162.xxx.xxx",18108,12242,91,"Bologna","Italy","IT",44.5000,11.3500,"Telecom Italia S.p.A.","Italy","IT","Emilia-Romagna","45","Bologna",44.499,11.352,0.114302,12,12,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone 6S","11.4.1",1,"Bologna, Italy","Bologna","locality","Italy","IT","Emilia-Romagna","Metropolitan City of Bologna","Bologna","40126",""
2766394549,146704105,"2018-08-01 00:00:40","89.144.xxx.xxx",26249,4928,27,"Vienna","Austria","AT",48.2088,16.3726,"www.drei.at","Austria","AT","Vienna","9","Vienna",48.204,16.355,0.835164,5,5,"Telekom Austria","1","Carrier","AT","232","12","iPhone 7","11.2",1,"Vienna, Austria","Vienna","locality","Austria","AT","Vienna","","","1070",""
2766394558,111537274,"2018-08-01 00:00:40","143.179.xxx.xxx",19014,190,21,"Middelburg","Netherlands","NL",51.5000,3.6167,"DELTA","Netherlands","NL","Zeeland","ZE","Sint-Maartensdijk",51.536,4.074,19.8783,12,12,"Tele2 Nederland B.V.","1","Tele2 NL","NL","204","2","iPhone5S","11.4.1",1,"4694 Scherpenisse, Netherlands","Scherpenisse","locality","Netherlands","NL","Zeeland","Tholen","","4694",""
2766394560,123134225,"2018-08-01 00:00:41","201.130.xxx.xxx",4787,1020,94,"Puebla","Mexico","MX",19.0469,-98.2094,"Triara","Mexico","MX","Puebla","PUE","Nopalucan",19.224,-97.807,29.0067,12,12,"AT&T Comunicaciones Digitales S De Rl","1","UNEFON","MX","334","50","iPhone SE","11.4",1,"Cd de Rafael Lara Grajales, Pue., Mexico","Ciudad de Rafael Lara Grajales","locality","Mexico","MX","Puebla","Rafael Lara Grajales","","75000",""
2766394562,147309073,"2018-08-01 00:00:41","107.77.xxx.xxx",33120,28220,34,"Portland, OR","United States","US",45.5236,-122.6750,"SilverStarTelecom","United States","US","Oregon","OR","Portland",45.497,-122.628,2.87473,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone10,6","11.4.1",1,"Portland, OR, USA","Portland","locality","United States","US","Oregon","Multnomah County","","97202",""
2766394571,136433913,"2018-08-01 00:00:41","42.77.xxx.xxx",51046,36250,15,"Kaohsiung","Taiwan","TW",22.6333,120.2667,"Chief Telecom","Taiwan","TW","Kaohsiung City","KHH","Fongshan District",22.597,120.335,5.03144,1,0,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 6","12.0",1,"Kaohsiung City, Taiwan","Kaohsiung City","administrative_area_level_1","Taiwan","TW","Kaohsiung City","","","830",""
