test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
4123333305,209249313,"xiaomi/whyred/whyred:8.1.0/OPM1.171019.011/V9.5.19.0.OEIMIFA:user/release-keys","2018-08-01 00:00:56","27.62.xxx.xxx",12861,3169,17,"Chennai","India","IN",13.0827,80.2707,"Speedtest.net","India","IN","Tamil Nadu","TN","Vandalur",12.898,80.091,17.5367,"BHARTI Airtel","1","Airtel","404","40",15,15,"xiaomi","whyred","qcom","OPM1.171019.011","Xiaomi","Redmi Note 5 pro","whyred","","230544148",1,"Kanchipuram, Tamil Nadu, India","Kanchipuram","administrative_area_level_2","India","IN","Tamil Nadu","Kanchipuram","","600048",""
4123333306,201693089,"vivo/1718/1718:7.1.2/N2G47H/compil05172108:user/release-keys","2018-08-01 00:00:56","113.210.xxx.xxx",6049,12287,19,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Malaysia","MY","Negeri Sembilan","05","Seremban",2.716,101.944,33.9976,"Maxis Communications","1","MAXIS","502","12",15,15,"vivo","1718","qcom","N2G47H","vivo","vivo 1718","1718","","79383811",1,"Seremban, Negeri Sembilan, Malaysia","Seremban","locality","Malaysia","MY","Negeri Sembilan","Seremban","","70100",""
4123333307,216124302,"samsung/j7y17ltexxm/j7y17lte:7.0/NRD90M/J730FMXXU2ARB1:user/release-keys","2018-08-01 00:00:56","213.151.xxx.xxx",15064,8571,14,"Ekaterinburg","Ekaterinburg","RU",56.8333,60.5833,"MOTIV","Russia","RU","Sverdlovsk Oblast","SVE","Yekaterinburg",56.901,60.597,4.77428,"Ekaterinburg-2000 LLC","1","MOTIV","250","35",15,15,"samsung","j7y17lte","samsungexynos7870","NRD90M","samsung","SM-J730FM","j7y17ltexxm","","30752772",1,"Yekaterinburg, Sverdlovsk Oblast, Russia","Yekaterinburg","locality","Russia","RU","Sverdlovsk Oblast","gorod Ekaterinburg","","620042",""
4123333308,184006204,"samsung/heroltexx/herolte:8.0.0/R16NW/G930FXXU2ERG2:user/release-keys","2018-08-01 00:00:56","37.227.xxx.xxx",20693,8570,43,"Verona","Italy","IT",45.4333,10.9833,"Wolnet srl","Italy","IT","Veneto","34","Custoza",45.374,10.788,10.2656,"Wind Tre","1","3 ITA","222","99",15,15,"samsung","herolte","samsungexynos8890","R16NW","samsung","SM-G930F","heroltexx","","8310787",1,"37066 Custoza VR, Italy","Custoza","locality","Italy","IT","Veneto","Province of Verona","Sommacampagna","37066",""
4123333311,205969736,"Xiaomi/rolex/rolex:6.0.1/MMB29M/V8.5.2.0.MCCCNED:user/release-keys","2018-08-01 00:00:56","14.25.xxx.xxx",48021,37866,19,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","China","CN","Guangdong","GD","Guangzhou",23.084,113.320,4.81129,"China Telecom Guangdong","1","中国电信","460","11",15,15,"Xiaomi","rolex","qcom","MMB29M","Xiaomi","Redmi 4A","rolex","31376","",1,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","","510305",""
4123333314,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:56","79.130.xxx.xxx",3541,1604,15,"Athens","Greece","GR",37.9778,23.7278,"Cosmote S.A.","Greece","GR","Attica","I","Athens",37.983,23.733,0.484415,"OTEnet S.A.","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Athens, Greece","Athens","locality","Greece","GR","Attica","Attica","Kentrikos Tomeas Athinon, Athens, Athina","106 78",""
4123333316,217655921,"Sony/G8141/G8141:8.0.0/47.1.A.12.235/1908624507:user/release-keys","2018-08-01 00:00:56","41.13.xxx.xxx",52340,18398,31,"Randburg","South Africa","ZA",-26.1453,28.0406,"Telkom SA (SAIX)","South Africa","ZA","Gauteng","GT","Krugersdorp",-26.115,27.812,14.3075,"Vodacom","1","VodaCom-SA","655","1",15,15,"Sony","G8141","qcom","47.1.A.12.235","Sony","G8141","G8141","","53890846",1,"Krugersdorp, South Africa","Krugersdorp","locality","South Africa","ZA","Gauteng","West Rand","Krugersdorp","1739",""
4123333317,214095032,"samsung/j7popqltetfnvzw/j7popqltetfnvzw:6.0.1/MMB29M/S727VLUDS4ARF2:user/release-keys","2018-08-01 00:00:56","174.254.xxx.xxx",3765,6638,110,"Redmond Ridge, WA","United States","US",47.6859,-122.0327,"Verizon","United States","US","Montana","MT","Rexford",48.897,-115.125,328.61,"VERIZON WIRELESS","1","                ","311","480",15,15,"samsung","j7popqltetfnvzw","qcom","MMB29M","samsung","SM-S727VL","j7popqltetfnvzw","2572545","",1,"Lincoln County, MT, USA","Lincoln County","administrative_area_level_2","United States","US","Montana","Lincoln County","","59917",""
4123333319,174954094,"htc/ocedugl_00709/htc_ocedugl:7.0/NRD90M/946680.12:user/release-keys","2018-08-01 00:00:56","223.139.xxx.xxx",18933,2585,23,"Changhua","Taiwan","TW",23.9333,120.5333,"Chief Telecom","Taiwan","TW","Changhua County","CHA","Lugang",24.076,120.411,12.5686,"Chunghwa Telecom","1","中華電信","466","92",15,15,"htc","htc_ocedugl","htc_oce","NRD90M","HTC","HTC_U-1u","ocedugl_00709","","130993685",1,"Lukang, Lukang Township, Changhua County, Taiwan","Lukang","locality","Taiwan","TW","Changhua County","Lukang Township","草中里","505",""
4123333320,209559975,"OnePlus/OnePlus6/OnePlus6:8.1.0/OPM1.171019.011/1807130046:user/release-keys","2018-08-01 00:00:56","157.50.xxx.xxx",1322,0,39,"Vellore","India","IN",12.9165,79.1325,"Alacriy Net System Service Pvt.Ltd.","India","IN","Tamil Nadu","TN","Katpadi",12.972,79.164,4.44342,"Jio","1","IND airtel","404","94",15,15,"OnePlus","OnePlus6","qcom","OPM1.171019.011","OnePlus","ONEPLUS A6000","OnePlus6","","1867545",1,"Vellore, Tamil Nadu, India","Vellore","administrative_area_level_2","India","IN","Tamil Nadu","Vellore","","632014",""
4123333324,216857245,"samsung/zeroltelgt/zeroltelgt:7.0/NRD90M/G925LKLU3ERB1:user/release-keys","2018-08-01 00:00:56","175.158.xxx.xxx",893,2067,545,"Quezon City","Philippines","PH",14.6300,121.0300,"Globe Telecom","Philippines","PH","Central Luzon","03","Angeles City",15.150,120.583,46.7483,"Smart Broadband","1","Smart","515","3",15,15,"samsung","zeroltelgt","samsungexynos7420","NRD90M","samsung","SM-G925L","zeroltelgt","","29715048",2,"Angeles, Pampanga, Philippines","Angeles","locality","Philippines","PH","Central Luzon","Pampanga","","",""
4123333325,120379358,"samsung/chagallltexx/chagalllte:6.0.1/MMB29K/T805XXU1CPL1:user/release-keys","2018-08-01 00:00:57","46.211.xxx.xxx",26141,8116,35,"Kiev","Ukraine","UA",50.4500,30.5233,"Volia","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.450,30.523,0,"Kyivstar PJSC","1","KYIVSTAR","255","3",15,15,"samsung","chagalllte","universal5420","MMB29K","samsung","SM-T805","chagallltexx","","56550431",2,"Ukraine","Ukraine","country","Ukraine","UA","","","","",""
4123333327,203077220,"xiaomi/mido/mido:7.0/NRD90M/V9.6.2.0.NCFMIFD:user/release-keys","2018-08-01 00:00:57","223.24.xxx.xxx",769,0,48,"Nakhon Ratchasima","TH","TH",14.9750,102.1000,"AIS","Thailand","TH","Si Sa Ket","33","Si Sa Ket",15.106,104.309,147.843,"True Internet","1","TRUE-H","520","0",17,17,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","46807980",1,"Mueang Tai, Mueang Si Sa Ket District, Si Sa Ket 33000, Thailand","Mueang Tai","locality","Thailand","TH","Si Sa Ket","Mueang Si Sa Ket District","","33000",""
4123333330,215248775,"samsung/hero2ltexx/hero2lte:7.0/NRD90M/G935FXXU1DQAO:user/release-keys","2018-08-01 00:00:57","176.201.xxx.xxx",3657,2855,28,"Sorrento","Italy","IT",40.6261,14.3761,"Meginet S.r.l.","Italy","IT","Campania","72","Scafati",40.747,14.529,11.6031,"Telecom Italia Mobile","1","I TIM","222","1",15,15,"samsung","hero2lte","samsungexynos8890","NRD90M","samsung","SM-G935F","hero2ltexx","","102470406",1,"Scafati SA, Italy","Scafati","locality","Italy","IT","Campania","Province of Salerno","Scafati","84018",""
4123333331,216250417,"samsung/j3popeltetmo/j3popeltetmo:7.0/NRD90M/J327TUVU1AQF7:user/release-keys","2018-08-01 00:00:57","172.58.xxx.xxx",6477,6815,36,"St. Louis, MO","United States","US",38.6272,-90.1978,"T-Mobile","United States","US","Missouri","MO","Springfield",37.206,-93.293,195.416,"T-MOBILE USA","1","T-Mobile","310","260",15,15,"samsung","j3popeltetmo","samsungexynos7570","NRD90M","samsung","SM-J327T","j3popeltetmo","","5184259",1,"Springfield, MO, USA","Springfield","locality","United States","US","Missouri","Greene County","","65806","2607:fb90:3a21:3e8x:xxxx:xxxx:xxxx:xxxx"
4123333333,201578785,"HUAWEI/GRA-L09/HWGRA:5.1/HUAWEIGRA-L09/C900B716:user/release-keys","2018-08-01 00:00:57","49.199.xxx.xxx",27261,4598,21,"Burwood East","Australia","AU",-37.8136,144.9631,"Optus","Australia","AU","Victoria","VIC","Malvern",-37.850,145.030,4.47866,"Optus","1","YES OPTUS","505","2",17,17,"HUAWEI","HWGRA","hi3635","HUAWEIGRA-L09","HUAWEI","HUAWEI GRA-L09","GRA-L09","","151436051",1,"Malvern VIC 3144, Australia","Malvern","locality","Australia","AU","Victoria","Stonnington City","","3144",""
4123333340,205078199,"nubia/NX573J/NX573J:6.0/MRA58K/eng.nubia.20170824.100641:user/release-keys","2018-08-01 00:00:57","5.90.xxx.xxx",7403,3249,58,"Rome","Italy","IT",41.9000,12.5000,"Vodafone Italy","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,88.5807,"Vodafone Italia","1","vodafone IT","222","10",15,15,"nubia","NX573J","mt6755","MRA58K","nubia","NX573J","NX573J","","19986699",2,"Italy","Italy","country","Italy","IT","","","","",""
4123333341,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:57","37.14.xxx.xxx",88561,46691,34,"Barcelona","Spain","ES",41.3857,2.1699,"Adamo","Spain","ES","Catalonia","CT","Barcelona",41.388,2.159,0.604975,"Orange Espana","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Barcelona, Barcelona, Spain","Barcelona","locality","Spain","ES","Catalonia","Barcelona","El Barcelonès, Barcelona","08011",""
4123333342,176027212,"Xiaomi/santoni/santoni:7.1.2/N2G47H/V9.5.10.0.NAMMIFD:user/release-keys","2018-08-01 00:00:57","175.158.xxx.xxx",212,6764,16,"Cebu City","Philippines","PH",10.2833,123.9000,"Smart Communications Inc.","Philippines","PH","Central Visayas","07","Cebu City",10.328,123.904,3.1174,"Smart Broadband","1","SMART GOLD 3G","515","3",15,15,"Xiaomi","santoni","qcom","N2G47H","Xiaomi","Redmi 4X","santoni","","35842411",1,"Cebu City, 6000 Cebu, Philippines","Cebu City","locality","Philippines","PH","Central Visayas","Cebu","","",""
4123333346,169379928,"Blackview/full_hct6750_c66_b_m/hct6750_c66_b_m:6.0/MRA58K/1491901343:user/test-keys","2018-08-01 00:00:57","77.119.xxx.xxx",27235,10261,22,"Graz","Austria","AT",47.0703,15.4389,"Citycom Telekommunikation GmbH","Austria","AT","Styria","6","Kapfenberg",47.448,15.302,26.9324,"Hutchison Drei Austria GmbH","1","3 AT","232","5",15,15,"Blackview","hct6750_c66_b_m","mt6755","MRA58K","Blackview","BV7000 PRO","full_hct6750_c66_b_m","","25934348",1,"Kapfenberg, Austria","Kapfenberg","locality","Austria","AT","Styria","Bruck-Mürzzuschlag District","Kapfenberg","8605",""
4123333349,200949824,"xiaomi/mido/mido:7.0/NRD90M/V9.6.1.0.NCFMIFD:user/release-keys","2018-08-01 00:00:58","37.0.xxx.xxx",30866,17808,76,"Banja Luka","Bosnia and Herzegovina","BA",44.7667,17.1833,"BLIC.NET","Croatia","HR","Sisak-Moslavina County","03","Novska",45.340,16.976,40.926,"NetCom GSM as","1","Tele2","219","2",15,15,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","10476557",1,"44330, Novska, Croatia","Novska","locality","Croatia","HR","Sisak-Moslavina County","Općina Novska","","44330",""
4123333350,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:00:58","37.223.xxx.xxx",49542,49952,10,"Barcelona","Spain","ES",41.3857,2.1699,"Vodafone ES","Spain","ES","Catalonia","CT","Sant Feliu de Llobregat",41.383,2.050,6.22476,"Vodafone Spain","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Sant Feliu de Llobregat, Barcelona, Spain","Sant Feliu de Llobregat","locality","Spain","ES","Catalonia","Barcelona","El Baix Llobregat, Sant Feliu de Llobregat","08980",""
4123333358,205484279,"Amlogic/q200_9377/q200_9377:6.0.1/MHC19J/20170302:user/test-keys","2018-08-01 00:00:58","47.205.xxx.xxx",599084,227809,7,"Miami, FL","United States","US",25.7616,-80.1917,"Frontier","United States","US","Florida","FL","Tampa",28.029,-82.465,210.419,"Frontier Communications","1","                ","","",0,0,"Amlogic","q200_9377","amlogic","MHC19J","Amlogic","T95ZPLUS","q200_9377","","",1,"Tampa, FL, USA","Tampa","locality","United States","US","Florida","Hillsborough County","","33604",""
4123333364,99379064,"samsung/j5nltexx/j5nlte:6.0.1/MMB29M/J500FNXXS1BQG1:user/release-keys","2018-08-01 00:00:58","5.90.xxx.xxx",1486,2042,69,"Arezzo","Italy","IT",43.4667,11.8833,"Coolnetwork","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,24.8221,"Vodafone Italia","1","vodafone IT","222","10",17,17,"samsung","j5nlte","qcom","MMB29M","samsung","SM-J500FN","j5nltexx","","12168162",2,"Italy","Italy","country","Italy","IT","","","","",""
4123333365,210255997,"samsung/star2qltezc/star2qltechn:8.0.0/R16NW/G9650ZCU2ARF4:user/release-keys","2018-08-01 00:00:58","113.57.xxx.xxx",5727,18328,56,"Chongqing","China","CN",29.5583,106.5667,"CCN","China","CN","Sichuan","SC","Deyang",31.034,104.675,152.272,"China Unicom Liaoning","1","CHN-UNICOM","460","1",15,15,"samsung","star2qltechn","qcom","R16NW","samsung","SM-G9650","star2qltezc","","122375201",1,"Deyang, Sichuan, China","Deyang","locality","China","CN","Sichuan","","","618100",""
4123333368,175000159,"HONOR/BLN-L21/HWBLN-H:7.0/HONORBLN-L21/C432B375:user/release-keys","2018-08-01 00:00:58","37.159.xxx.xxx",25606,12658,71,"Arezzo","Italy","IT",43.4667,11.8833,"IVO by D.t.s. S.r.l.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,24.8221,"Vodafone Italia","1","vodafone IT","222","10",15,15,"HONOR","HWBLN-H","hi6250","HONORBLN-L21","HUAWEI","BLN-L21","BLN-L21","","",2,"Italy","Italy","country","Italy","IT","","","","",""
4123333370,202050736,"samsung/dream2qlteue/dream2qlteue:8.0.0/R16NW/G955U1UES5CRF5:user/release-keys","2018-08-01 00:00:58","66.87.xxx.xxx",18110,10446,20,"Detroit, MI","United States","US",42.3314,-83.0458,"Comcast","United States","US","Michigan","MI","Dearborn",42.347,-83.174,6.67225,"Sprint PCS","1","Sprint","310","120",2,15,"samsung","dream2qlteue","qcom","R16NW","samsung","SM-G955U1","dream2qlteue","35985","",1,"Dearborn, MI, USA","Dearborn","locality","United States","US","Michigan","Wayne County","","48126",""
4123333373,211278588,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU3BRB5:user/release-keys","2018-08-01 00:00:58","201.175.xxx.xxx",39741,9264,19,"Ecatepec","Mexico","MX",19.6018,-99.0507,"AT&T México","Mexico","MX","State of Mexico","MEX","Cuautitlán Izcalli",19.641,-99.228,11.9076,"AT&T Comunicaciones Digitales S De Rl","1","AT&T 4G","334","50",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","38931201",1,"Cuautitlán Izcalli, State of Mexico, Mexico","Cuautitlán Izcalli","locality","Mexico","MX","State of Mexico","Cuautitlán Izcalli","","54744",""
4123333375,121287386,"Xiaomi/kenzo/kenzo:6.0.1/MMB29M/V9.5.3.0.MHOMIFA:user/release-keys","2018-08-01 00:00:58","47.31.xxx.xxx",318,56,42,"Gurgaon","India","IN",28.4615,77.0178,"FUSIONNET WEB SERVICES PVT. LTD","India","IN","Haryana","HR","Gurgaon",28.426,77.032,2.59951,"Jio","1","Jio 4G","405","872",15,15,"Xiaomi","kenzo","qcom","MMB29M","Xiaomi","Redmi Note 3","kenzo","","1126931",1,"Gurgaon, Haryana 122001, India","Gurgaon","locality","India","IN","Haryana","Gurgaon","","122001",""
4123333376,217655924,"Xiaomi/rosy/rosy:7.1.2/N2G47H/V9.6.3.0.NDAMIFD:user/release-keys","2018-08-01 00:00:59","223.24.xxx.xxx",396,17856,34,"Bangkok","Thailand","TH",13.7500,100.4833,"TCC Technology","Thailand","TH","Bangkok","10","Bangkok",13.736,100.493,1.18106,"True Internet","1","TRUE-H","520","4",15,15,"Xiaomi","rosy","qcom","N2G47H","Xiaomi","Redmi 5","rosy","","4175647",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10600",""
4123333381,62165250,"samsung/trltexx/trlte:6.0.1/MMB29M/N910FXXS1DQC3:user/release-keys","2018-08-01 00:00:59","37.160.xxx.xxx",3598,728,103,"Milan","Italy","IT",45.4640,9.1916,"Telecom Italia S.p.A.","Italy","IT","Lombardy","25","Milan",45.466,9.200,0.44828,"Free Mobile SAS","1","Iliad","222","50",17,17,"samsung","trlte","qcom","MMB29M","samsung","SM-N910F","trltexx","","34388403",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
4123333383,214792051,"OPPO/CPH1729/CPH1729:7.1.1/N6F26Q/1523272951:user/release-keys","2018-08-01 00:00:59","27.63.xxx.xxx",434,1,51,"Bangalore","India","IN",12.9833,77.5833,"Bharti Airtel Ltd","India","IN","Andhra Pradesh","AP","Gorantla",13.982,77.778,70.3292,"BHARTI Airtel","1","Airtel","404","49",15,15,"OPPO","CPH1729","mt6763","N6F26Q","OPPO","CPH1729","CPH1729","","232397059",1,"Gorantla, Andhra Pradesh 515231, India","Gorantla","locality","India","IN","Andhra Pradesh","Anantapuram","","515231",""
4123333385,150531914,"samsung/heroltexx/herolte:8.0.0/R16NW/G930FXXU2ERE8:user/release-keys","2018-08-01 00:00:59","5.90.xxx.xxx",4704,162,23,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","Italy","IT","Veneto","34","Vidor",45.858,12.058,141.249,"Vodafone Italia","1","ho.","222","10",15,15,"samsung","herolte","samsungexynos8890","R16NW","samsung","SM-G930F","heroltexx","","9589004",1,"31020 Vidor TV, Italy","Vidor","locality","Italy","IT","Veneto","Province of Treviso","Vidor","31020",""
4123333387,217655926,"samsung/a5y17ltexx/a5y17lte:8.0.0/R16NW/A520FXXU4CRF1:user/release-keys","2018-08-01 00:00:59","151.36.xxx.xxx",23843,19335,31,"Brescia","Italy","IT",45.5417,10.2167,"XMATICA SRL","Italy","IT","Lombardy","25","Brescia",45.535,10.214,0.4329,"Wind Telecomunicazioni","1","I WIND","222","88",15,15,"samsung","a5y17lte","samsungexynos7880","R16NW","samsung","SM-A520F","a5y17ltexx","","54302984",2,"Brescia BS, Italy","Brescia","locality","Italy","IT","Lombardy","Province of Brescia","Brescia","25122",""
4123333389,143959062,"samsung/on7xeltedd/on7xelte:7.0/NRD90M/G610FDXS1BRF4:user/release-keys","2018-08-01 00:00:59","128.199.xxx.xxx",5057,31847,88,"Chatuchak","Thailand","TH",13.8362,100.5634,"UIH","Thailand","TH","Nakhon Ratchasima","30","Pak Chong",14.693,101.416,82.3795,"DigitalOcean","0","AIS-T | AIS","520","15",15,15,"samsung","on7xelte","samsungexynos7870","NRD90M","samsung","SM-G610F","on7xeltedd","","10735903",1,"Pak Chong, Pak Chong District, Nakhon Ratchasima, Thailand","Pak Chong","locality","Thailand","TH","Nakhon Ratchasima","Pak Chong District","","30130",""
4123333395,164888507,"OPPO/A1601/A1601:5.1/LMY47I/1500642618:user/release-keys","2018-08-01 00:00:59","43.250.xxx.xxx",2856,2566,37,"Colombo","Sri Lanka","LK",6.9167,79.8333,"Sri Lanka Telecom Mobitel (Pvt) Ltd.","Sri Lanka","LK","UNKNOWN","??","UNKNOWN",7.000,81.000,80.3137,"Mobitel","1","Mobitel","413","1",17,17,"OPPO","A1601","mt6755","LMY47I","OPPO","A1601","A1601","","318758",2,"Sri Lanka","Sri Lanka","country","Sri Lanka","LK","","","","",""
4123333398,139519508,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MMB29M/adf5854d6f:userdebug/test-keys","2018-08-01 00:00:59","83.49.xxx.xxx",103958,104158,3,"Barcelona","Spain","ES",41.3857,2.1699,"CSUC","Spain","ES","Catalonia","CT","Terrassa",41.566,2.016,14.825,"Telefonica de Espana","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MMB29M","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Terrassa, Barcelona, Spain","Terrassa","locality","Spain","ES","Catalonia","Barcelona","El Vallès Occidental, Terrassa","08221",""
4123333401,120986518,"samsung/s5neoltexx/s5neolte:6.0.1/MMB29K/G903FXXU1BQC1:user/release-keys","2018-08-01 00:00:59","62.18.xxx.xxx",50157,1452,25,"Brescia","Italy","IT",45.5417,10.2167,"Intred S.p.A.","Italy","IT","Lombardy","25","Bergamo",45.683,9.716,26.1,"Telecom Italia Mobile","1","I TIM","222","1",15,15,"samsung","s5neolte","samsungexynos7580","MMB29K","samsung","SM-G903F","s5neoltexx","","128154628",2,"Seriate BG, Italy","Seriate","locality","Italy","IT","Lombardy","Province of Bergamo","Seriate","24068",""
4123333410,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-08-01 00:01:00","79.66.xxx.xxx",13296,3519,6,"Slough","United Kingdom","GB",51.5100,-0.5900,"Interoute VDC","United Kingdom","GB","Ealing","EAL","Northolt",51.533,-0.366,9.74482,"TalkTalk","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Greater London UB6, UK","Greenford","locality","United Kingdom","GB","England","Greater London","London Borough of Ealing","UB6",""
4123333411,209114864,"Meizu/meizu_15_CN/15:7.1.1/NGI77B/1527661986:user/release-keys","2018-08-01 00:01:00","13.230.xxx.xxx",5836,14165,238,"Tokyo","Japan","JP",35.6895,139.6917,"Speedtest.net","China","CN","Henan","HA","Zhengzhou",34.825,113.558,1472.95,"AMAZON.COM","0","中国电信","460","3",15,21,"Meizu","15","qcom","NGI77B","Meizu","15","meizu_15_CN","42059","",1,"Zhengzhou, Henan, China","Zhengzhou","locality","China","CN","Henan","","","450066",""
